business_product_instance_id,customer_id,product_id,activation_date,termination_date,Status,distribution_channel
574,242,7,2013-09-15,2020-03-31,Inactive,physical_shop
575,242,8,2020-03-31,,Active,online
576,242,9,2021-04-23,,Active,online
577,243,4,2013-11-12,2021-11-05,Inactive,physical_shop
578,243,10,2019-03-04,2021-11-05,Inactive,online
579,243,6,2021-11-05,,Active,online
580,243,9,2021-11-25,,Active,physical_shop
581,244,4,2020-09-13,,Active,online
582,244,7,2021-12-04,,Active,physical_shop
583,245,5,2016-12-05,2022-01-28,Inactive,physical_shop
584,245,8,2022-01-28,,Active,online
585,245,9,2022-02-27,,Active,online
586,246,5,2018-12-29,2021-03-01,Inactive,physical_shop
587,246,4,2021-03-01,,Active,online
588,246,7,2021-12-10,,Active,physical_shop
589,247,12,2012-12-30,,Active,physical_shop
590,247,10,2014-01-27,,Active,physical_shop
591,248,12,2010-06-08,2020-09-15,Inactive,physical_shop
592,248,1,2020-09-15,,Active,online
593,249,5,2017-10-08,2020-04-21,Inactive,other
594,249,10,2019-08-23,2020-04-21,Inactive,physical_shop
595,249,8,2020-04-21,,Active,online
596,249,7,2020-06-02,,Active,physical_shop
597,250,12,2022-01-17,,Active,physical_shop
598,251,4,2010-12-17,2020-08-05,Inactive,physical_shop
599,251,1,2020-08-05,,Active,online
600,252,5,2014-07-29,2020-08-12,Inactive,physical_shop
601,252,6,2020-08-12,,Active,online
602,253,5,2011-08-17,2020-07-23,Inactive,online
603,253,8,2020-07-23,,Active,physical_shop
604,254,12,2014-01-13,2020-12-29,Inactive,physical_shop
605,254,6,2020-12-29,,Active,online
606,254,9,2021-07-16,,Active,physical_shop
607,255,5,2018-05-23,2020-12-27,Inactive,physical_shop
608,255,12,2020-12-27,,Active,online
609,256,4,2015-11-29,,Active,physical_shop
610,257,5,2021-04-16,,Active,online
611,258,8,2021-10-28,,Active,online
612,259,5,2016-06-04,2020-12-18,Inactive,physical_shop
613,259,10,2018-08-20,2020-12-18,Inactive,physical_shop
614,259,1,2020-12-18,,Active,physical_shop
615,259,7,2021-07-06,,Active,physical_shop
616,260,5,2018-08-10,2020-01-18,Inactive,online
617,260,3,2020-01-18,,Active,online
618,261,8,2021-10-22,,Active,online
619,261,7,2022-01-03,,Active,online
620,262,5,2011-12-08,2021-05-05,Inactive,physical_shop
621,262,8,2021-05-05,,Active,physical_shop
622,262,10,2021-06-22,,Active,physical_shop
623,263,5,2015-03-26,,Active,physical_shop
624,263,10,2016-04-25,,Active,physical_shop
625,264,12,2012-07-22,2020-10-10,Inactive,physical_shop
626,264,5,2020-10-10,,Active,online
627,265,3,2020-07-15,,Active,online
628,265,9,2020-07-15,,Active,physical_shop
629,266,4,2015-06-11,2020-01-04,Inactive,physical_shop
630,266,6,2020-01-04,,Active,online
631,267,12,2012-08-05,2020-07-30,Inactive,physical_shop
632,267,10,2013-04-08,2020-07-30,Inactive,physical_shop
633,267,1,2020-07-30,,Active,online
634,268,5,2012-09-29,2020-06-19,Inactive,physical_shop
635,268,12,2020-06-19,,Active,online
636,268,7,2021-07-12,,Active,physical_shop
637,269,5,2018-10-23,2020-02-20,Inactive,online
638,269,10,2019-07-15,2020-02-20,Inactive,physical_shop
639,269,8,2020-02-20,,Active,online
640,269,7,2020-04-16,,Active,physical_shop
641,270,4,2021-07-18,,Active,physical_shop
642,270,10,2022-02-23,,Active,physical_shop
643,271,5,2011-03-18,2020-03-18,Inactive,physical_shop
644,271,6,2020-03-18,,Active,other
645,272,5,2016-05-02,2020-08-16,Inactive,online
646,272,12,2020-08-16,,Active,online
647,273,3,2021-03-09,,Active,online
648,274,12,2014-09-26,2020-08-17,Inactive,physical_shop
649,274,7,2015-12-10,2020-08-17,Inactive,physical_shop
650,274,3,2020-08-17,,Active,other
651,275,4,2017-11-15,2020-07-16,Inactive,physical_shop
652,275,7,2018-05-09,2020-07-16,Inactive,other
653,275,8,2020-07-16,,Active,physical_shop
654,276,3,2021-05-16,,Active,physical_shop
655,277,5,2016-07-04,,Active,physical_shop
656,278,4,2011-12-17,2021-07-04,Inactive,other
657,278,6,2021-07-04,,Active,online
658,278,10,2022-02-06,,Active,online
659,279,12,2011-03-18,2021-03-18,Inactive,physical_shop
660,279,6,2021-03-18,,Active,physical_shop
661,280,5,2016-03-30,,Active,physical_shop
662,281,4,2016-09-11,,Active,physical_shop
663,282,12,2018-08-01,2021-06-16,Inactive,physical_shop
664,282,7,2019-07-24,2021-06-16,Inactive,physical_shop
665,282,5,2021-06-16,,Active,online
666,283,8,2021-01-24,,Active,online
667,284,5,2014-10-28,2021-03-29,Inactive,physical_shop
668,284,7,2016-09-29,2021-03-29,Inactive,other
669,284,1,2021-03-29,,Active,online
670,284,7,2021-12-19,,Active,online
671,285,4,2010-06-13,2020-09-22,Inactive,other
672,285,1,2020-09-22,,Active,physical_shop
673,286,4,2012-09-01,2021-12-04,Inactive,other
674,286,3,2021-12-04,,Active,other
675,286,9,2022-01-22,,Active,physical_shop
676,287,4,2010-08-02,,Active,physical_shop
677,287,10,2016-01-30,,Active,physical_shop
678,288,4,2022-03-01,,Active,online
679,288,7,2022-03-02,,Active,physical_shop
680,289,12,2013-10-27,,Active,physical_shop
681,289,7,2016-12-26,,Active,online
682,290,12,2015-05-25,,Active,physical_shop
683,290,7,2017-07-26,,Active,physical_shop
684,291,8,2021-12-31,,Active,online
685,292,4,2017-07-26,,Active,physical_shop
686,293,5,2015-03-18,2020-12-22,Inactive,physical_shop
687,293,3,2020-12-22,,Active,online
688,294,12,2011-08-07,,Active,physical_shop
689,295,5,2012-06-09,2020-11-13,Inactive,physical_shop
690,295,8,2020-11-13,,Active,online
691,295,10,2021-12-14,,Active,physical_shop
692,296,12,2010-01-21,2020-06-12,Inactive,physical_shop
693,296,3,2020-06-12,,Active,online
694,297,3,2020-12-18,,Active,online
695,298,12,2013-09-21,2021-12-28,Inactive,online
696,298,7,2018-07-27,2021-12-28,Inactive,physical_shop
697,298,4,2021-12-28,,Active,physical_shop
698,299,5,2017-02-08,2020-04-29,Inactive,physical_shop
699,299,3,2020-04-29,,Active,online
700,299,7,2022-02-24,,Active,physical_shop
701,300,1,2020-11-20,,Active,online
702,300,7,2022-02-15,,Active,online
703,301,4,2010-06-27,2020-09-10,Inactive,physical_shop
704,301,1,2020-09-10,,Active,online
705,301,7,2021-09-21,,Active,physical_shop
706,302,12,2015-12-20,2021-08-27,Inactive,physical_shop
707,302,10,2018-03-07,2021-08-27,Inactive,online
708,302,6,2021-08-27,,Active,online
709,302,10,2021-09-28,,Active,physical_shop
710,303,5,2019-04-21,2020-05-22,Inactive,online
711,303,4,2020-05-22,,Active,other
712,304,5,2020-10-05,,Active,online
713,305,12,2013-02-28,2021-08-03,Inactive,other
714,305,7,2019-07-21,2021-08-03,Inactive,physical_shop
715,305,6,2021-08-03,,Active,online
716,305,10,2022-02-27,,Active,physical_shop
717,306,5,2017-03-15,2021-10-17,Inactive,physical_shop
718,306,3,2021-10-17,,Active,online
719,307,5,2013-12-16,2022-01-21,Inactive,physical_shop
720,307,7,2017-02-04,2022-01-21,Inactive,online
721,307,1,2022-01-21,,Active,online
722,308,4,2016-08-15,2021-11-01,Inactive,physical_shop
723,308,12,2021-11-01,,Active,online
724,308,10,2021-12-30,,Active,physical_shop
725,309,12,2012-09-19,2020-11-01,Inactive,physical_shop
726,309,1,2020-11-01,,Active,online
727,309,7,2021-10-13,,Active,physical_shop
728,310,8,2020-01-26,,Active,online
729,310,10,2020-05-17,,Active,physical_shop
730,311,8,2022-02-14,,Active,online
731,311,9,2022-02-26,,Active,physical_shop
732,312,4,2020-12-24,,Active,online
733,312,7,2021-12-21,,Active,physical_shop
734,313,5,2010-03-14,2020-05-31,Inactive,physical_shop
735,313,6,2020-05-31,,Active,online
736,313,9,2020-12-10,,Active,physical_shop
737,314,5,2015-12-22,2020-08-14,Inactive,online
738,314,1,2020-08-14,,Active,online
739,315,12,2022-02-26,,Active,online
740,316,5,2011-04-29,2020-01-27,Inactive,physical_shop
741,316,7,2015-03-15,2020-01-27,Inactive,physical_shop
742,316,4,2020-01-27,,Active,online
743,316,7,2021-03-19,,Active,physical_shop
744,317,5,2019-03-29,,Active,online
745,317,10,2019-12-24,,Active,physical_shop
746,318,4,2016-10-28,2021-02-11,Inactive,physical_shop
747,318,10,2019-08-29,2021-02-11,Inactive,online
748,318,1,2021-02-11,,Active,physical_shop
749,318,7,2021-10-07,,Active,physical_shop
750,319,5,2017-02-07,2021-07-27,Inactive,online
751,319,10,2018-08-17,2021-07-27,Inactive,physical_shop
752,319,3,2021-07-27,,Active,online
753,319,9,2021-10-18,,Active,physical_shop
754,320,4,2012-06-16,2021-08-17,Inactive,physical_shop
755,320,5,2021-08-17,,Active,other
756,321,12,2017-01-12,,Active,physical_shop
757,321,7,2019-04-01,,Active,physical_shop
758,322,1,2022-01-20,,Active,physical_shop
759,323,4,2016-04-07,2021-08-25,Inactive,online
760,323,10,2017-09-13,2021-08-25,Inactive,online
761,323,6,2021-08-25,,Active,online
762,323,10,2022-01-04,,Active,online
763,324,4,2020-02-02,,Active,online
764,324,10,2020-04-23,,Active,physical_shop
765,325,5,2010-11-17,2021-05-06,Inactive,online
766,325,7,2014-03-11,2021-05-06,Inactive,online
767,325,8,2021-05-06,,Active,online
768,326,5,2013-08-30,2021-09-10,Inactive,online
769,326,10,2018-04-25,2021-09-10,Inactive,physical_shop
770,326,6,2021-09-10,,Active,online
771,327,12,2019-09-26,2020-06-04,Inactive,online
772,327,8,2020-06-04,,Active,online
773,328,5,2011-04-26,2020-09-12,Inactive,physical_shop
774,328,6,2020-09-12,,Active,online
775,328,9,2021-03-26,,Active,physical_shop
776,329,5,2017-07-21,2021-02-15,Inactive,physical_shop
777,329,1,2021-02-15,,Active,physical_shop
778,330,12,2017-05-01,,Active,physical_shop
779,330,7,2017-11-11,,Active,other
780,331,5,2017-01-18,2022-01-08,Inactive,online
781,331,7,2019-10-31,2022-01-08,Inactive,physical_shop
782,331,8,2022-01-08,,Active,online
783,332,12,2017-07-27,2021-08-24,Inactive,physical_shop
784,332,4,2021-08-24,,Active,online
785,332,7,2022-02-21,,Active,physical_shop
786,333,5,2011-02-19,,Active,physical_shop
787,333,7,2014-10-08,,Active,physical_shop
788,334,12,2019-10-23,2021-04-07,Inactive,online
789,334,3,2021-04-07,,Active,online
790,335,5,2012-06-17,2021-08-10,Inactive,physical_shop
791,335,6,2021-08-10,,Active,online
792,336,12,2014-04-08,2020-12-13,Inactive,physical_shop
793,336,8,2020-12-13,,Active,online
794,337,5,2012-07-29,,Active,physical_shop
795,337,7,2019-12-28,,Active,online
796,338,5,2013-07-29,2020-05-23,Inactive,physical_shop
797,338,10,2015-12-31,2020-05-23,Inactive,online
798,338,8,2020-05-23,,Active,online
799,338,9,2020-10-27,,Active,other
800,339,4,2019-02-21,2021-11-15,Inactive,other
801,339,8,2021-11-15,,Active,online
802,340,1,2020-06-06,,Active,online
803,341,5,2014-06-18,2020-09-01,Inactive,physical_shop
804,341,6,2020-09-01,,Active,online
805,342,1,2021-07-20,,Active,online
806,343,12,2015-02-02,2020-05-12,Inactive,physical_shop
807,343,8,2020-05-12,,Active,other
808,344,4,2012-11-24,2020-10-14,Inactive,online
809,344,7,2015-03-31,2020-10-14,Inactive,physical_shop
810,344,8,2020-10-14,,Active,physical_shop
811,344,7,2021-03-27,,Active,physical_shop
812,345,5,2020-10-18,,Active,online
813,345,7,2021-02-15,,Active,online
814,346,12,2017-05-07,2022-02-23,Inactive,physical_shop
815,346,8,2022-02-23,,Active,online
816,346,9,2022-03-02,,Active,physical_shop
817,347,3,2021-05-07,,Active,online
818,347,7,2021-06-28,,Active,physical_shop
819,348,4,2012-05-13,2020-03-27,Inactive,physical_shop
820,348,8,2020-03-27,,Active,online
821,348,10,2021-11-12,,Active,online
822,349,5,2019-02-09,2020-06-21,Inactive,physical_shop
823,349,7,2019-12-18,2020-06-21,Inactive,physical_shop
824,349,8,2020-06-21,,Active,online
825,349,7,2022-01-26,,Active,physical_shop
826,350,12,2010-07-28,,Active,physical_shop
827,350,10,2016-02-10,,Active,physical_shop
828,351,5,2020-02-27,,Active,online
829,351,7,2021-03-12,,Active,physical_shop
830,352,12,2012-06-28,2021-06-04,Inactive,physical_shop
831,352,7,2014-06-17,2021-06-04,Inactive,physical_shop
832,352,5,2021-06-04,,Active,online
833,352,7,2021-12-13,,Active,online
834,353,12,2019-03-26,2021-01-18,Inactive,physical_shop
835,353,7,2019-11-08,2021-01-18,Inactive,physical_shop
836,353,8,2021-01-18,,Active,online
837,353,10,2021-08-22,,Active,physical_shop
838,354,4,2019-02-12,2021-02-22,Inactive,physical_shop
839,354,7,2019-04-30,2021-02-22,Inactive,physical_shop
840,354,3,2021-02-22,,Active,physical_shop
841,355,8,2021-01-31,,Active,physical_shop
842,355,7,2022-01-19,,Active,physical_shop
843,356,4,2015-12-17,2021-05-29,Inactive,online
844,356,5,2021-05-29,,Active,online
845,357,4,2015-02-27,,Active,online
846,357,7,2015-09-26,,Active,physical_shop
847,358,12,2015-09-12,,Active,physical_shop
848,358,7,2019-03-20,,Active,physical_shop
849,359,4,2019-02-28,2020-12-01,Inactive,physical_shop
850,359,7,2019-10-11,2020-12-01,Inactive,physical_shop
851,359,3,2020-12-01,,Active,online
852,360,6,2020-06-08,,Active,physical_shop
853,360,9,2021-08-22,,Active,physical_shop
854,361,12,2011-02-07,,Active,physical_shop
855,361,7,2017-06-03,,Active,online
856,362,12,2014-08-20,2020-03-11,Inactive,physical_shop
857,362,10,2018-06-20,2020-03-11,Inactive,physical_shop
858,362,8,2020-03-11,,Active,online
859,362,9,2020-10-17,,Active,physical_shop
860,363,4,2022-01-02,,Active,physical_shop
861,363,10,2022-01-15,,Active,physical_shop
862,364,5,2015-10-07,2020-12-03,Inactive,online
863,364,8,2020-12-03,,Active,online
864,365,5,2019-02-05,2021-09-09,Inactive,online
865,365,8,2021-09-09,,Active,physical_shop
866,366,12,2014-09-23,2020-08-11,Inactive,physical_shop
867,366,5,2020-08-11,,Active,online
868,367,4,2011-09-07,,Active,physical_shop
869,367,10,2012-03-17,,Active,physical_shop
870,368,5,2018-03-16,2020-06-17,Inactive,physical_shop
871,368,8,2020-06-17,,Active,online
872,369,3,2020-08-13,,Active,online
873,369,9,2021-05-14,,Active,physical_shop
874,370,5,2018-10-26,,Active,physical_shop
875,371,5,2014-09-26,2020-09-13,Inactive,online
876,371,7,2019-02-07,2020-09-13,Inactive,online
877,371,8,2020-09-13,,Active,online
878,372,4,2018-03-26,,Active,physical_shop
879,372,10,2019-09-16,,Active,physical_shop
880,373,5,2010-01-24,2021-03-12,Inactive,physical_shop
881,373,10,2011-02-24,2021-03-12,Inactive,other
882,373,8,2021-03-12,,Active,online
883,373,10,2021-05-27,,Active,online
884,374,4,2014-07-13,2021-06-14,Inactive,physical_shop
885,374,8,2021-06-14,,Active,online
886,374,9,2021-08-14,,Active,physical_shop
887,375,12,2012-01-14,2020-02-10,Inactive,physical_shop
888,375,5,2020-02-10,,Active,online
889,375,10,2020-02-25,,Active,physical_shop
890,376,5,2011-01-12,2020-11-11,Inactive,physical_shop
891,376,7,2012-11-30,2020-11-11,Inactive,online
892,376,8,2020-11-11,,Active,other
893,377,12,2011-06-09,2021-12-18,Inactive,physical_shop
894,377,5,2021-12-18,,Active,online
895,377,10,2022-01-13,,Active,physical_shop
896,378,5,2018-02-12,2021-07-26,Inactive,physical_shop
897,378,8,2021-07-26,,Active,online
898,378,9,2021-09-08,,Active,physical_shop
899,379,8,2020-03-02,,Active,online
900,379,10,2020-09-22,,Active,physical_shop
901,380,5,2011-10-11,2020-09-27,Inactive,physical_shop
902,380,3,2020-09-27,,Active,physical_shop
903,380,7,2021-08-03,,Active,physical_shop
904,381,12,2016-11-07,2021-09-10,Inactive,physical_shop
905,381,7,2018-07-23,2021-09-10,Inactive,online
906,381,5,2021-09-10,,Active,online
907,381,10,2021-09-30,,Active,physical_shop
908,382,4,2018-02-10,2020-06-02,Inactive,physical_shop
909,382,7,2019-02-25,2020-06-02,Inactive,physical_shop
910,382,5,2020-06-02,,Active,online
911,382,10,2022-01-21,,Active,online
912,383,1,2021-12-30,,Active,online
913,384,5,2019-07-17,2021-05-09,Inactive,physical_shop
914,384,1,2021-05-09,,Active,physical_shop
915,385,1,2021-10-04,,Active,online
916,385,7,2021-11-11,,Active,physical_shop
917,386,1,2021-07-23,,Active,physical_shop
918,386,7,2022-02-21,,Active,physical_shop
919,387,5,2019-04-30,2020-08-28,Inactive,physical_shop
920,387,7,2019-12-27,2020-08-28,Inactive,physical_shop
921,387,1,2020-08-28,,Active,online
922,387,7,2022-01-23,,Active,physical_shop
923,388,5,2012-10-14,2020-11-18,Inactive,physical_shop
924,388,7,2019-08-17,2020-11-18,Inactive,online
925,388,8,2020-11-18,,Active,online
926,388,9,2021-11-13,,Active,physical_shop
927,389,12,2015-06-23,,Active,physical_shop
928,390,5,2020-05-08,,Active,physical_shop
929,391,3,2021-08-24,,Active,physical_shop
930,391,9,2021-12-02,,Active,online
931,392,5,2014-06-09,2021-06-05,Inactive,physical_shop
932,392,1,2021-06-05,,Active,online
933,393,5,2020-08-14,,Active,other
934,393,10,2021-01-23,,Active,online
935,394,4,2012-09-28,2020-07-22,Inactive,online
936,394,7,2018-08-15,2020-07-22,Inactive,physical_shop
937,394,12,2020-07-22,,Active,online
938,395,5,2014-03-07,2020-03-27,Inactive,physical_shop
939,395,10,2016-08-16,2020-03-27,Inactive,online
940,395,6,2020-03-27,,Active,online
941,395,10,2022-02-27,,Active,physical_shop
942,396,4,2010-03-23,2021-11-16,Inactive,physical_shop
943,396,10,2017-12-18,2021-11-16,Inactive,physical_shop
944,396,5,2021-11-16,,Active,physical_shop
945,396,10,2022-01-06,,Active,physical_shop
946,397,5,2012-01-27,2021-02-26,Inactive,physical_shop
947,397,3,2021-02-26,,Active,online
948,398,4,2013-05-30,2021-03-17,Inactive,physical_shop
949,398,10,2017-05-03,2021-03-17,Inactive,physical_shop
950,398,1,2021-03-17,,Active,online
951,399,4,2013-04-13,,Active,physical_shop
952,399,7,2018-10-15,,Active,physical_shop
953,400,8,2020-01-17,,Active,online
954,401,12,2012-03-18,2021-05-09,Inactive,other
955,401,1,2021-05-09,,Active,other
956,401,2,2022-02-28,,Active,physical_shop
957,402,4,2016-04-16,2020-10-09,Inactive,physical_shop
958,402,5,2020-10-09,,Active,physical_shop
959,402,7,2021-03-05,,Active,physical_shop
960,403,6,2021-05-05,,Active,physical_shop
961,404,12,2018-01-13,2021-05-19,Inactive,physical_shop
962,404,8,2021-05-19,,Active,online
963,405,12,2016-10-04,2020-10-05,Inactive,physical_shop
964,405,7,2017-04-16,2020-10-05,Inactive,physical_shop
965,405,1,2020-10-05,,Active,online
966,405,2,2021-07-30,,Active,physical_shop
967,406,12,2017-02-17,2021-06-10,Inactive,online
968,406,7,2019-08-08,2021-06-10,Inactive,physical_shop
969,406,5,2021-06-10,,Active,physical_shop
970,406,7,2021-06-11,,Active,physical_shop
971,407,5,2012-11-21,2021-04-01,Inactive,physical_shop
972,407,3,2021-04-01,,Active,online
973,407,7,2021-04-23,,Active,physical_shop
974,408,4,2020-10-18,,Active,physical_shop
975,409,3,2020-08-12,,Active,online
976,409,2,2021-08-27,,Active,physical_shop
977,410,4,2013-08-07,,Active,physical_shop
978,411,5,2012-07-03,,Active,physical_shop
979,412,5,2015-09-01,2021-12-23,Inactive,physical_shop
980,412,1,2021-12-23,,Active,online
981,412,2,2022-02-06,,Active,physical_shop
982,413,12,2020-09-22,,Active,online
983,413,10,2022-02-13,,Active,physical_shop
984,414,12,2015-07-12,2021-01-14,Inactive,physical_shop
985,414,8,2021-01-14,,Active,online
986,415,12,2014-09-21,2021-05-09,Inactive,physical_shop
987,415,7,2018-03-07,2021-05-09,Inactive,physical_shop
988,415,3,2021-05-09,,Active,online
989,416,12,2013-02-15,2022-01-04,Inactive,physical_shop
990,416,5,2022-01-04,,Active,online
991,417,5,2015-06-28,2022-02-21,Inactive,online
992,417,12,2022-02-21,,Active,online
993,417,10,2022-02-23,,Active,online
994,418,4,2016-08-13,2020-01-29,Inactive,other
995,418,5,2020-01-29,,Active,online
996,419,5,2020-08-13,,Active,physical_shop
997,419,10,2021-08-16,,Active,physical_shop
998,420,5,2014-03-15,2021-08-24,Inactive,physical_shop
999,420,8,2021-08-24,,Active,physical_shop
1000,420,9,2021-10-11,,Active,physical_shop
1001,421,12,2010-11-07,2020-04-29,Inactive,physical_shop
1002,421,6,2020-04-29,,Active,online
1003,422,5,2013-01-27,2021-12-16,Inactive,physical_shop
1004,422,12,2021-12-16,,Active,online
1005,423,12,2011-11-01,2020-04-26,Inactive,physical_shop
1006,423,4,2020-04-26,,Active,physical_shop
1007,424,5,2010-12-04,2020-02-15,Inactive,physical_shop
1008,424,10,2012-02-09,2020-02-15,Inactive,physical_shop
1009,424,8,2020-02-15,,Active,online
1010,424,10,2021-11-12,,Active,other
1011,425,5,2011-03-09,,Active,online
1012,426,12,2021-11-21,,Active,online
1013,426,10,2022-01-28,,Active,online
1014,427,5,2010-06-14,2020-02-12,Inactive,physical_shop
1015,427,7,2014-03-14,2020-02-12,Inactive,physical_shop
1016,427,3,2020-02-12,,Active,online
