charge_id,business_product_instance_id,charge_counter,date,cost,event_type
2124,55,170347.1,2020-08-31,177112.1,recurrent
2125,55,168426.5,2020-09-30,175191.5,recurrent
2126,55,170165.6,2020-10-31,176930.6,recurrent
2127,55,160587.9,2020-11-30,167352.9,recurrent
2128,55,164116.7,2020-12-31,170881.7,recurrent
2129,55,179117.4,2021-01-31,185882.4,recurrent
2130,55,142659.0,2021-02-28,149424.0,recurrent
2131,55,176387.2,2021-03-31,183152.2,recurrent
2132,55,147554.0,2021-04-30,154319.0,recurrent
2133,55,177982.2,2021-05-31,184747.2,recurrent
2134,55,159816.8,2021-06-30,166581.8,recurrent
2135,55,179182.3,2021-07-31,185947.3,recurrent
2136,55,170804.7,2021-08-31,177569.7,recurrent
2137,55,135797.2,2021-09-30,142562.2,recurrent
2138,55,184201.6,2021-10-31,190966.6,recurrent
2139,55,163065.1,2021-11-30,169830.1,recurrent
2140,55,183795.7,2021-12-31,190560.7,recurrent
2141,55,179476.0,2022-01-31,186241.0,recurrent
2142,55,171823.3,2022-02-28,178588.3,recurrent
2143,55,52442.5,2022-03-31,59207.5,recurrent
2144,56,0.0,2018-05-31,1100.0,recurrent
2145,56,0.0,2018-06-30,1100.0,recurrent
2146,56,0.0,2018-07-31,1100.0,recurrent
2147,56,0.0,2018-08-31,1100.0,recurrent
2148,56,0.0,2018-09-30,1100.0,recurrent
2149,56,0.0,2018-10-31,1100.0,recurrent
2150,56,0.0,2018-11-30,1100.0,recurrent
2151,56,0.0,2018-12-31,1100.0,recurrent
2152,56,0.0,2019-01-31,1100.0,recurrent
2153,56,0.0,2019-02-28,1100.0,recurrent
2154,56,0.0,2019-03-31,1100.0,recurrent
2155,56,0.0,2019-04-30,1100.0,recurrent
2156,56,0.0,2019-05-31,1100.0,recurrent
2157,56,0.0,2019-06-30,1100.0,recurrent
2158,56,0.0,2019-07-31,1100.0,recurrent
2159,56,0.0,2019-08-31,1100.0,recurrent
2160,56,0.0,2019-09-30,1100.0,recurrent
2161,56,0.0,2019-10-31,1100.0,recurrent
2162,56,0.0,2019-11-30,1100.0,recurrent
2163,56,0.0,2019-12-31,1100.0,recurrent
2164,56,0.0,2020-01-31,1100.0,recurrent
2165,56,0.0,2020-02-29,1100.0,recurrent
2166,56,0.0,2020-03-31,1100.0,recurrent
2167,56,0.0,2020-04-30,1100.0,recurrent
2168,56,0.0,2020-05-31,1100.0,recurrent
2169,56,0.0,2020-06-30,1100.0,recurrent
2170,56,0.0,2020-07-31,1100.0,recurrent
2171,56,0.0,2020-08-31,1100.0,recurrent
2172,56,0.0,2020-09-30,1100.0,recurrent
2173,56,0.0,2020-10-31,1100.0,recurrent
2174,56,0.0,2020-11-30,1100.0,recurrent
2175,56,0.0,2020-12-31,1100.0,recurrent
2176,56,0.0,2021-01-31,1100.0,recurrent
2177,56,0.0,2021-02-28,1100.0,recurrent
2178,56,0.0,2021-03-31,1100.0,recurrent
2179,56,0.0,2021-04-30,1100.0,recurrent
2180,56,0.0,2021-05-31,1100.0,recurrent
2181,56,0.0,2021-06-30,1100.0,recurrent
2182,56,0.0,2021-07-31,1100.0,recurrent
2183,56,0.0,2021-08-31,1100.0,recurrent
2184,56,0.0,2021-09-30,1100.0,recurrent
2185,56,0.0,2021-10-31,1100.0,recurrent
2186,56,0.0,2021-11-30,1100.0,recurrent
2187,56,0.0,2021-12-31,1100.0,recurrent
2188,56,0.0,2022-01-31,1100.0,recurrent
2189,56,0.0,2022-02-28,1100.0,recurrent
2190,56,0.0,2022-03-31,1100.0,recurrent
2191,57,63683.4,2020-01-31,70448.4,recurrent
2192,57,99690.8,2020-02-29,106455.8,recurrent
2193,57,118959.5,2020-03-31,125724.5,recurrent
2194,57,97828.5,2020-04-30,104593.5,recurrent
2195,57,105844.2,2020-05-31,112609.2,recurrent
2196,57,103252.6,2020-06-30,110017.6,recurrent
2197,57,93567.1,2020-07-31,100332.1,recurrent
2198,57,102877.5,2020-08-31,109642.5,recurrent
2199,57,91744.4,2020-09-30,98509.4,recurrent
2200,57,107851.7,2020-10-31,114616.7,recurrent
2201,57,103560.6,2020-11-30,110325.6,recurrent
2202,57,105492.2,2020-12-31,112257.2,recurrent
2203,57,112161.5,2021-01-31,118926.5,recurrent
2204,57,103859.8,2021-02-28,110624.8,recurrent
2205,57,99883.3,2021-03-31,106648.3,recurrent
2206,57,100338.7,2021-04-30,107103.7,recurrent
2207,57,102630.0,2021-05-31,109395.0,recurrent
2208,57,113858.8,2021-06-30,120623.8,recurrent
2209,57,117643.9,2021-07-31,124408.9,recurrent
2210,57,89304.6,2021-08-31,96069.6,recurrent
2211,57,93531.9,2021-09-30,100296.9,recurrent
2212,57,109580.9,2021-10-31,116345.9,recurrent
2213,57,112020.7,2021-11-30,118785.7,recurrent
2214,57,110628.1,2021-12-31,117393.1,recurrent
2215,57,108949.5,2022-01-31,115714.5,recurrent
2216,57,92023.8,2022-02-28,98788.8,recurrent
2217,57,15331.8,2022-03-31,22096.8,recurrent
2218,58,0.0,2020-09-30,1870.0,recurrent
2219,58,0.0,2020-10-31,1870.0,recurrent
2220,58,0.0,2020-11-30,1870.0,recurrent
2221,58,0.0,2020-12-31,1870.0,recurrent
2222,58,0.0,2021-01-31,1870.0,recurrent
2223,58,0.0,2021-02-28,1870.0,recurrent
2224,58,0.0,2021-03-31,1870.0,recurrent
2225,58,0.0,2021-04-30,1870.0,recurrent
2226,58,0.0,2021-05-31,1870.0,recurrent
2227,58,0.0,2021-06-30,1870.0,recurrent
2228,58,0.0,2021-07-31,1870.0,recurrent
2229,58,0.0,2021-08-31,1870.0,recurrent
2230,58,0.0,2021-09-30,1870.0,recurrent
2231,58,0.0,2021-10-31,1870.0,recurrent
2232,58,0.0,2021-11-30,1870.0,recurrent
2233,58,0.0,2021-12-31,1870.0,recurrent
2234,58,0.0,2022-01-31,1870.0,recurrent
2235,58,0.0,2022-02-28,1870.0,recurrent
2236,58,0.0,2022-03-31,1870.0,recurrent
2237,59,136615.6,2012-09-30,143380.6,recurrent
2238,59,195177.4,2012-10-31,201942.4,recurrent
2239,59,146679.5,2012-11-30,153444.5,recurrent
2240,59,158604.6,2012-12-31,165369.6,recurrent
2241,59,154501.6,2013-01-31,161266.6,recurrent
2242,59,136814.7,2013-02-28,143579.7,recurrent
2243,59,142899.9,2013-03-31,149664.9,recurrent
2244,59,152054.1,2013-04-30,158819.1,recurrent
2245,59,166751.2,2013-05-31,173516.2,recurrent
2246,59,171182.0,2013-06-30,177947.0,recurrent
2247,59,189596.0,2013-07-31,196361.0,recurrent
2248,59,166489.4,2013-08-31,173254.4,recurrent
2249,59,174183.9,2013-09-30,180948.9,recurrent
2250,59,152187.2,2013-10-31,158952.2,recurrent
2251,59,153652.4,2013-11-30,160417.4,recurrent
2252,59,138722.1,2013-12-31,145487.1,recurrent
2253,59,189433.2,2014-01-31,196198.2,recurrent
2254,59,149210.6,2014-02-28,155975.6,recurrent
2255,59,155086.8,2014-03-31,161851.8,recurrent
2256,59,160465.8,2014-04-30,167230.8,recurrent
2257,59,167845.7,2014-05-31,174610.7,recurrent
2258,59,165244.2,2014-06-30,172009.2,recurrent
2259,59,183210.5,2014-07-31,189975.5,recurrent
2260,59,194267.7,2014-08-31,201032.7,recurrent
2261,59,181904.8,2014-09-30,188669.8,recurrent
2262,59,195284.1,2014-10-31,202049.1,recurrent
2263,59,147237.2,2014-11-30,154002.2,recurrent
2264,59,170794.8,2014-12-31,177559.8,recurrent
2265,59,180682.7,2015-01-31,187447.7,recurrent
2266,59,153269.6,2015-02-28,160034.6,recurrent
2267,59,172939.8,2015-03-31,179704.8,recurrent
2268,59,160314.0,2015-04-30,167079.0,recurrent
2269,59,181227.2,2015-05-31,187992.2,recurrent
2270,59,157930.3,2015-06-30,164695.3,recurrent
2271,59,170795.9,2015-07-31,177560.9,recurrent
2272,59,181559.4,2015-08-31,188324.4,recurrent
2273,59,151262.1,2015-09-30,158027.1,recurrent
2274,59,169640.9,2015-10-31,176405.9,recurrent
2275,59,151003.6,2015-11-30,157768.6,recurrent
2276,59,169637.6,2015-12-31,176402.6,recurrent
2277,59,159974.1,2016-01-31,166739.1,recurrent
2278,59,162478.8,2016-02-29,169243.8,recurrent
2279,59,174218.0,2016-03-31,180983.0,recurrent
2280,59,189299.0,2016-04-30,196064.0,recurrent
2281,59,163464.4,2016-05-31,170229.4,recurrent
2282,59,176369.6,2016-06-30,183134.6,recurrent
2283,59,163947.3,2016-07-31,170712.3,recurrent
2284,59,168468.3,2016-08-31,175233.3,recurrent
2285,59,131133.2,2016-09-30,137898.2,recurrent
2286,59,150547.1,2016-10-31,157312.1,recurrent
2287,59,145853.4,2016-11-30,152618.4,recurrent
2288,59,174573.3,2016-12-31,181338.3,recurrent
2289,59,174779.0,2017-01-31,181544.0,recurrent
2290,59,148021.5,2017-02-28,154786.5,recurrent
2291,59,151065.2,2017-03-31,157830.2,recurrent
2292,59,156577.3,2017-04-30,163342.3,recurrent
2293,59,156695.0,2017-05-31,163460.0,recurrent
2294,59,155354.1,2017-06-30,162119.1,recurrent
2295,59,169224.0,2017-07-31,175989.0,recurrent
2296,59,158782.8,2017-08-31,165547.8,recurrent
2297,59,172649.4,2017-09-30,179414.4,recurrent
2298,59,177471.8,2017-10-31,184236.8,recurrent
2299,59,155868.9,2017-11-30,162633.9,recurrent
2300,59,168603.6,2017-12-31,175368.6,recurrent
2301,59,160939.9,2018-01-31,167704.9,recurrent
2302,59,155731.4,2018-02-28,162496.4,recurrent
2303,59,153657.9,2018-03-31,160422.9,recurrent
2304,59,179543.1,2018-04-30,186308.1,recurrent
2305,59,179131.7,2018-05-31,185896.7,recurrent
2306,59,165948.2,2018-06-30,172713.2,recurrent
2307,59,171541.7,2018-07-31,178306.7,recurrent
2308,59,173752.7,2018-08-31,180517.7,recurrent
2309,59,141293.9,2018-09-30,148058.9,recurrent
2310,59,184428.2,2018-10-31,191193.2,recurrent
2311,59,159146.9,2018-11-30,165911.9,recurrent
2312,59,167508.0,2018-12-31,174273.0,recurrent
2313,59,189796.2,2019-01-31,196561.2,recurrent
2314,59,164126.6,2019-02-28,170891.6,recurrent
2315,59,182074.2,2019-03-31,188839.2,recurrent
2316,59,182118.2,2019-04-30,188883.2,recurrent
2317,59,187306.9,2019-05-31,194071.9,recurrent
2318,59,152686.6,2019-06-30,159451.6,recurrent
2319,59,173963.9,2019-07-31,180728.9,recurrent
2320,59,179463.9,2019-08-31,186228.9,recurrent
2321,59,182743.0,2019-09-30,189508.0,recurrent
2322,59,174576.6,2019-10-31,181341.6,recurrent
2323,59,152308.2,2019-11-30,159073.2,recurrent
2324,59,177458.6,2019-12-31,184223.6,recurrent
2325,59,158315.3,2020-01-31,165080.3,recurrent
2326,59,151310.5,2020-02-29,158075.5,recurrent
2327,59,125774.0,2020-03-31,132539.0,recurrent
2328,59,164224.5,2020-04-30,170989.5,recurrent
2329,59,168925.9,2020-05-31,175690.9,recurrent
2330,59,162735.1,2020-06-30,169500.1,recurrent
2331,59,160145.7,2020-07-31,166910.7,recurrent
2332,59,167267.1,2020-08-31,174032.1,recurrent
2333,59,175989.0,2020-09-30,182754.0,recurrent
2334,59,158778.4,2020-10-31,165543.4,recurrent
2335,59,176591.8,2020-11-30,183356.8,recurrent
2336,59,166248.5,2020-12-31,173013.5,recurrent
2337,59,170249.2,2021-01-31,177014.2,recurrent
2338,59,130522.7,2021-02-28,137287.7,recurrent
2339,59,155930.5,2021-03-31,162695.5,recurrent
2340,59,182308.5,2021-04-30,189073.5,recurrent
2341,59,166458.6,2021-05-31,173223.6,recurrent
2342,59,144518.0,2021-06-30,151283.0,recurrent
2343,59,175859.2,2021-07-31,182624.2,recurrent
2344,59,149598.9,2021-08-31,156363.9,recurrent
2345,59,162193.9,2021-09-30,168958.9,recurrent
2346,59,162453.5,2021-10-31,169218.5,recurrent
2347,59,186402.7,2021-11-30,193167.7,recurrent
2348,59,176960.3,2021-12-31,183725.3,recurrent
2349,59,164389.5,2022-01-31,171154.5,recurrent
2350,59,139770.4,2022-02-28,146535.4,recurrent
2351,59,36636.6,2022-03-31,43401.6,recurrent
2352,60,0.0,2015-09-30,1100.0,recurrent
2353,60,0.0,2015-10-31,1100.0,recurrent
2354,60,0.0,2015-11-30,1100.0,recurrent
2355,60,0.0,2015-12-31,1100.0,recurrent
2356,60,0.0,2016-01-31,1100.0,recurrent
2357,60,0.0,2016-02-29,1100.0,recurrent
2358,60,0.0,2016-03-31,1100.0,recurrent
2359,60,0.0,2016-04-30,1100.0,recurrent
2360,60,0.0,2016-05-31,1100.0,recurrent
2361,60,0.0,2016-06-30,1100.0,recurrent
2362,60,0.0,2016-07-31,1100.0,recurrent
2363,60,0.0,2016-08-31,1100.0,recurrent
2364,60,0.0,2016-09-30,1100.0,recurrent
2365,60,0.0,2016-10-31,1100.0,recurrent
2366,60,0.0,2016-11-30,1100.0,recurrent
2367,60,0.0,2016-12-31,1100.0,recurrent
2368,60,0.0,2017-01-31,1100.0,recurrent
2369,60,0.0,2017-02-28,1100.0,recurrent
2370,60,0.0,2017-03-31,1100.0,recurrent
2371,60,0.0,2017-04-30,1100.0,recurrent
2372,60,0.0,2017-05-31,1100.0,recurrent
2373,60,0.0,2017-06-30,1100.0,recurrent
2374,60,0.0,2017-07-31,1100.0,recurrent
2375,60,0.0,2017-08-31,1100.0,recurrent
2376,60,0.0,2017-09-30,1100.0,recurrent
2377,60,0.0,2017-10-31,1100.0,recurrent
2378,60,0.0,2017-11-30,1100.0,recurrent
2379,60,0.0,2017-12-31,1100.0,recurrent
2380,60,0.0,2018-01-31,1100.0,recurrent
2381,60,0.0,2018-02-28,1100.0,recurrent
2382,60,0.0,2018-03-31,1100.0,recurrent
2383,60,0.0,2018-04-30,1100.0,recurrent
2384,60,0.0,2018-05-31,1100.0,recurrent
2385,60,0.0,2018-06-30,1100.0,recurrent
2386,60,0.0,2018-07-31,1100.0,recurrent
2387,60,0.0,2018-08-31,1100.0,recurrent
2388,60,0.0,2018-09-30,1100.0,recurrent
2389,60,0.0,2018-10-31,1100.0,recurrent
2390,60,0.0,2018-11-30,1100.0,recurrent
2391,60,0.0,2018-12-31,1100.0,recurrent
2392,60,0.0,2019-01-31,1100.0,recurrent
2393,60,0.0,2019-02-28,1100.0,recurrent
2394,60,0.0,2019-03-31,1100.0,recurrent
2395,60,0.0,2019-04-30,1100.0,recurrent
2396,60,0.0,2019-05-31,1100.0,recurrent
2397,60,0.0,2019-06-30,1100.0,recurrent
2398,60,0.0,2019-07-31,1100.0,recurrent
2399,60,0.0,2019-08-31,1100.0,recurrent
2400,60,0.0,2019-09-30,1100.0,recurrent
2401,60,0.0,2019-10-31,1100.0,recurrent
2402,60,0.0,2019-11-30,1100.0,recurrent
2403,60,0.0,2019-12-31,1100.0,recurrent
2404,60,0.0,2020-01-31,1100.0,recurrent
2405,60,0.0,2020-02-29,1100.0,recurrent
2406,60,0.0,2020-03-31,1100.0,recurrent
2407,60,0.0,2020-04-30,1100.0,recurrent
2408,60,0.0,2020-05-31,1100.0,recurrent
2409,60,0.0,2020-06-30,1100.0,recurrent
2410,60,0.0,2020-07-31,1100.0,recurrent
2411,60,0.0,2020-08-31,1100.0,recurrent
2412,60,0.0,2020-09-30,1100.0,recurrent
2413,60,0.0,2020-10-31,1100.0,recurrent
2414,60,0.0,2020-11-30,1100.0,recurrent
2415,60,0.0,2020-12-31,1100.0,recurrent
2416,60,0.0,2021-01-31,1100.0,recurrent
2417,60,0.0,2021-02-28,1100.0,recurrent
2418,60,0.0,2021-03-31,1100.0,recurrent
2419,60,0.0,2021-04-30,1100.0,recurrent
2420,60,0.0,2021-05-31,1100.0,recurrent
2421,60,0.0,2021-06-30,1100.0,recurrent
2422,60,0.0,2021-07-31,1100.0,recurrent
2423,60,0.0,2021-08-31,1100.0,recurrent
2424,60,0.0,2021-09-30,1100.0,recurrent
2425,60,0.0,2021-10-31,1100.0,recurrent
2426,60,0.0,2021-11-30,1100.0,recurrent
2427,60,0.0,2021-12-31,1100.0,recurrent
2428,60,0.0,2022-01-31,1100.0,recurrent
2429,60,0.0,2022-02-28,1100.0,recurrent
2430,60,0.0,2022-03-31,1100.0,recurrent
2431,61,122883.2,2015-05-31,124383.2,recurrent
2432,61,143584.1,2015-06-30,145084.1,recurrent
2433,61,166625.8,2015-07-31,168125.8,recurrent
2434,61,161998.1,2015-08-31,163498.1,recurrent
2435,61,154881.1,2015-09-30,156381.1,recurrent
2436,61,153733.8,2015-10-31,155233.8,recurrent
2437,61,147374.7,2015-11-30,148874.7,recurrent
2438,61,144988.8,2015-12-31,146488.8,recurrent
2439,61,184083.9,2016-01-31,185583.9,recurrent
2440,61,153188.2,2016-02-29,154688.2,recurrent
2441,61,156971.1,2016-03-31,158471.1,recurrent
2442,61,172090.6,2016-04-30,173590.6,recurrent
2443,61,175690.9,2016-05-31,177190.9,recurrent
2444,61,167723.6,2016-06-30,169223.6,recurrent
2445,61,200985.4,2016-07-31,202485.4,recurrent
2446,61,186345.5,2016-08-31,187845.5,recurrent
2447,61,185568.9,2016-09-30,187068.9,recurrent
2448,61,164022.1,2016-10-31,165522.1,recurrent
2449,61,162266.5,2016-11-30,163766.5,recurrent
2450,61,166546.6,2016-12-31,168046.6,recurrent
2451,61,169364.8,2017-01-31,170864.8,recurrent
2452,61,145635.6,2017-02-28,147135.6,recurrent
2453,61,163434.7,2017-03-31,164934.7,recurrent
2454,61,147398.9,2017-04-30,148898.9,recurrent
2455,61,162378.7,2017-05-31,163878.7,recurrent
2456,61,161478.9,2017-06-30,162978.9,recurrent
2457,61,177425.6,2017-07-31,178925.6,recurrent
2458,61,181218.4,2017-08-31,182718.4,recurrent
2459,61,152935.2,2017-09-30,154435.2,recurrent
2460,61,172926.6,2017-10-31,174426.6,recurrent
2461,61,167114.2,2017-11-30,168614.2,recurrent
2462,61,144177.0,2017-12-31,145677.0,recurrent
2463,61,165267.3,2018-01-31,166767.3,recurrent
2464,61,145075.7,2018-02-28,146575.7,recurrent
2465,61,172497.6,2018-03-31,173997.6,recurrent
2466,61,161112.6,2018-04-30,162612.6,recurrent
2467,61,196918.7,2018-05-31,198418.7,recurrent
2468,61,153432.4,2018-06-30,154932.4,recurrent
2469,61,170267.9,2018-07-31,171767.9,recurrent
2470,61,178741.2,2018-08-31,180241.2,recurrent
2471,61,157125.1,2018-09-30,158625.1,recurrent
2472,61,169073.3,2018-10-31,170573.3,recurrent
2473,61,132121.0,2018-11-30,133621.0,recurrent
2474,61,167690.6,2018-12-31,169190.6,recurrent
2475,61,153556.7,2019-01-31,155056.7,recurrent
2476,61,153307.0,2019-02-28,154807.0,recurrent
2477,61,154589.6,2019-03-31,156089.6,recurrent
2478,61,164510.5,2019-04-30,166010.5,recurrent
2479,61,177883.2,2019-05-31,179383.2,recurrent
2480,61,155694.0,2019-06-30,157194.0,recurrent
2481,61,169854.3,2019-07-31,171354.3,recurrent
2482,61,161585.6,2019-08-31,163085.6,recurrent
2483,61,174182.8,2019-09-30,175682.8,recurrent
2484,61,181190.9,2019-10-31,182690.9,recurrent
2485,61,161912.3,2019-11-30,163412.3,recurrent
2486,61,173765.9,2019-12-31,175265.9,recurrent
2487,61,172672.5,2020-01-31,174172.5,recurrent
2488,61,160495.5,2020-02-29,161995.5,recurrent
2489,61,192538.5,2020-03-31,194038.5,recurrent
2490,61,153870.2,2020-04-30,155370.2,recurrent
2491,61,175410.4,2020-05-31,176910.4,recurrent
2492,61,168474.9,2020-06-30,169974.9,recurrent
2493,61,175109.0,2020-07-31,176609.0,recurrent
2494,61,170500.0,2020-08-31,172000.0,recurrent
2495,61,165284.9,2020-09-30,166784.9,recurrent
2496,61,171638.5,2020-10-31,173138.5,recurrent
2497,61,144678.6,2020-11-30,146178.6,recurrent
2498,61,162969.4,2020-12-31,164469.4,recurrent
2499,61,157723.5,2021-01-31,159223.5,recurrent
2500,61,163285.1,2021-02-28,164785.1,recurrent
2501,61,157902.8,2021-03-31,159402.8,recurrent
2502,61,171813.4,2021-04-30,173313.4,recurrent
2503,61,158308.7,2021-05-31,159808.7,recurrent
2504,61,162745.0,2021-06-30,164245.0,recurrent
2505,61,168080.0,2021-07-31,169580.0,recurrent
2506,61,182549.4,2021-08-31,184049.4,recurrent
2507,61,169790.5,2021-09-30,171290.5,recurrent
2508,61,54873.5,2021-10-31,56373.5,recurrent
2509,62,541.2,2021-10-31,2521.2,recurrent
2510,62,900.9,2021-11-30,2880.9,recurrent
2511,62,792.0,2021-12-31,2772.0,recurrent
2512,62,805.2,2022-01-31,2785.2,recurrent
2513,62,640.2,2022-02-28,2620.2,recurrent
2514,62,165.0,2022-03-31,2145.0,recurrent
2515,63,0.0,2021-11-30,1100.0,recurrent
2516,63,0.0,2021-12-31,1100.0,recurrent
2517,63,0.0,2022-01-31,1100.0,recurrent
2518,63,0.0,2022-02-28,1100.0,recurrent
2519,63,0.0,2022-03-31,1100.0,recurrent
2520,64,75766.9,2013-07-31,82531.9,recurrent
2521,64,108270.8,2013-08-31,115035.8,recurrent
2522,64,108796.6,2013-09-30,115561.6,recurrent
2523,64,96946.3,2013-10-31,103711.3,recurrent
2524,64,100001.0,2013-11-30,106766.0,recurrent
2525,64,109408.2,2013-12-31,116173.2,recurrent
2526,64,117890.3,2014-01-31,124655.3,recurrent
2527,64,110118.8,2014-02-28,116883.8,recurrent
2528,64,105257.9,2014-03-31,112022.9,recurrent
2529,64,98805.3,2014-04-30,105570.3,recurrent
2530,64,91292.3,2014-05-31,98057.3,recurrent
2531,64,104265.7,2014-06-30,111030.7,recurrent
2532,64,109901.0,2014-07-31,116666.0,recurrent
2533,64,111023.0,2014-08-31,117788.0,recurrent
2534,64,101493.7,2014-09-30,108258.7,recurrent
2535,64,94595.6,2014-10-31,101360.6,recurrent
2536,64,102507.9,2014-11-30,109272.9,recurrent
2537,64,82967.5,2014-12-31,89732.5,recurrent
2538,64,91172.4,2015-01-31,97937.4,recurrent
2539,64,85727.4,2015-02-28,92492.4,recurrent
2540,64,92557.3,2015-03-31,99322.3,recurrent
2541,64,117291.9,2015-04-30,124056.9,recurrent
2542,64,98917.5,2015-05-31,105682.5,recurrent
2543,64,116235.9,2015-06-30,123000.9,recurrent
2544,64,95794.6,2015-07-31,102559.6,recurrent
2545,64,106185.2,2015-08-31,112950.2,recurrent
2546,64,90899.6,2015-09-30,97664.6,recurrent
2547,64,112824.8,2015-10-31,119589.8,recurrent
2548,64,85094.9,2015-11-30,91859.9,recurrent
2549,64,113526.6,2015-12-31,120291.6,recurrent
2550,64,84764.9,2016-01-31,91529.9,recurrent
2551,64,99100.1,2016-02-29,105865.1,recurrent
2552,64,102769.7,2016-03-31,109534.7,recurrent
2553,64,102119.6,2016-04-30,108884.6,recurrent
2554,64,113592.6,2016-05-31,120357.6,recurrent
2555,64,109006.7,2016-06-30,115771.7,recurrent
2556,64,107509.6,2016-07-31,114274.6,recurrent
2557,64,111536.7,2016-08-31,118301.7,recurrent
2558,64,98434.6,2016-09-30,105199.6,recurrent
2559,64,111797.4,2016-10-31,118562.4,recurrent
2560,64,98916.4,2016-11-30,105681.4,recurrent
2561,64,93350.4,2016-12-31,100115.4,recurrent
2562,64,105344.8,2017-01-31,112109.8,recurrent
2563,64,94238.1,2017-02-28,101003.1,recurrent
2564,64,107816.5,2017-03-31,114581.5,recurrent
2565,64,98502.8,2017-04-30,105267.8,recurrent
2566,64,91725.7,2017-05-31,98490.7,recurrent
2567,64,106544.9,2017-06-30,113309.9,recurrent
2568,64,101802.8,2017-07-31,108567.8,recurrent
2569,64,98956.0,2017-08-31,105721.0,recurrent
2570,64,110939.4,2017-09-30,117704.4,recurrent
2571,64,91347.3,2017-10-31,98112.3,recurrent
2572,64,91478.2,2017-11-30,98243.2,recurrent
2573,64,111684.1,2017-12-31,118449.1,recurrent
2574,64,99975.7,2018-01-31,106740.7,recurrent
2575,64,87777.8,2018-02-28,94542.8,recurrent
2576,64,112142.8,2018-03-31,118907.8,recurrent
2577,64,86880.2,2018-04-30,93645.2,recurrent
2578,64,109223.4,2018-05-31,115988.4,recurrent
2579,64,86046.4,2018-06-30,92811.4,recurrent
2580,64,112830.3,2018-07-31,119595.3,recurrent
2581,64,110376.2,2018-08-31,117141.2,recurrent
2582,64,96420.5,2018-09-30,103185.5,recurrent
2583,64,119377.5,2018-10-31,126142.5,recurrent
2584,64,107452.4,2018-11-30,114217.4,recurrent
2585,64,101818.2,2018-12-31,108583.2,recurrent
2586,64,115988.4,2019-01-31,122753.4,recurrent
2587,64,103086.5,2019-02-28,109851.5,recurrent
2588,64,115898.2,2019-03-31,122663.2,recurrent
2589,64,105463.6,2019-04-30,112228.6,recurrent
2590,64,107768.1,2019-05-31,114533.1,recurrent
2591,64,128550.4,2019-06-30,135315.4,recurrent
2592,64,103280.1,2019-07-31,110045.1,recurrent
2593,64,100722.6,2019-08-31,107487.6,recurrent
2594,64,82760.7,2019-09-30,89525.7,recurrent
2595,64,104562.7,2019-10-31,111327.7,recurrent
2596,64,86122.3,2019-11-30,92887.3,recurrent
2597,64,108134.4,2019-12-31,114899.4,recurrent
2598,64,114441.8,2020-01-31,121206.8,recurrent
2599,64,90613.6,2020-02-29,97378.6,recurrent
2600,64,98094.7,2020-03-31,104859.7,recurrent
2601,64,105833.2,2020-04-30,112598.2,recurrent
2602,64,100587.3,2020-05-31,107352.3,recurrent
2603,64,113126.2,2020-06-30,119891.2,recurrent
2604,64,88213.4,2020-07-31,94978.4,recurrent
2605,64,113219.7,2020-08-31,119984.7,recurrent
2606,64,108198.2,2020-09-30,114963.2,recurrent
2607,64,101301.2,2020-10-31,108066.2,recurrent
2608,64,114547.4,2020-11-30,121312.4,recurrent
2609,64,110685.3,2020-12-31,117450.3,recurrent
2610,64,86453.4,2021-01-31,93218.4,recurrent
2611,64,108268.6,2021-02-28,115033.6,recurrent
2612,64,108714.1,2021-03-31,115479.1,recurrent
2613,64,108672.3,2021-04-30,115437.3,recurrent
2614,64,93209.6,2021-05-31,99974.6,recurrent
2615,64,109568.8,2021-06-30,116333.8,recurrent
2616,64,111881.0,2021-07-31,118646.0,recurrent
2617,64,102396.8,2021-08-31,109161.8,recurrent
2618,64,93205.2,2021-09-30,99970.2,recurrent
2619,64,106032.3,2021-10-31,112797.3,recurrent
2620,64,99797.5,2021-11-30,106562.5,recurrent
2621,64,106256.7,2021-12-31,113021.7,recurrent
2622,64,114237.2,2022-01-31,121002.2,recurrent
2623,64,87160.7,2022-02-28,93925.7,recurrent
2624,64,23499.3,2022-03-31,30264.3,recurrent
2625,65,0.0,2019-09-30,1100.0,recurrent
2626,65,0.0,2019-10-31,1100.0,recurrent
2627,65,0.0,2019-11-30,1100.0,recurrent
2628,65,0.0,2019-12-31,1100.0,recurrent
2629,65,0.0,2020-01-31,1100.0,recurrent
2630,65,0.0,2020-02-29,1100.0,recurrent
2631,65,0.0,2020-03-31,1100.0,recurrent
2632,65,0.0,2020-04-30,1100.0,recurrent
2633,65,0.0,2020-05-31,1100.0,recurrent
2634,65,0.0,2020-06-30,1100.0,recurrent
2635,65,0.0,2020-07-31,1100.0,recurrent
2636,65,0.0,2020-08-31,1100.0,recurrent
2637,65,0.0,2020-09-30,1100.0,recurrent
2638,65,0.0,2020-10-31,1100.0,recurrent
2639,65,0.0,2020-11-30,1100.0,recurrent
2640,65,0.0,2020-12-31,1100.0,recurrent
2641,65,0.0,2021-01-31,1100.0,recurrent
2642,65,0.0,2021-02-28,1100.0,recurrent
2643,65,0.0,2021-03-31,1100.0,recurrent
2644,65,0.0,2021-04-30,1100.0,recurrent
2645,65,0.0,2021-05-31,1100.0,recurrent
2646,65,0.0,2021-06-30,1100.0,recurrent
2647,65,0.0,2021-07-31,1100.0,recurrent
